tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
0.787858,1.547343,5.063363,9.737279,3.040148,-0.504649,-0.992096,-1.543403,0.157238,0.481927,0.238573,0.767607,-0.02003615,stable
3.652199,2.71637,7.855409,1.349572,4.186932,-0.75096,-1.719862,-1.71611,0.583678,0.455482,0.919337,0.899241,0.002082108,unstable
7.244523,5.458227,9.652029,7.996351,4.009006,-1.2904,-1.431107,-1.287499,0.223665,0.918667,0.759789,0.220962,0.05332531,unstable
9.510796,3.371385,9.627751,1.4045,3.098304,-0.639256,-0.985571,-1.473478,0.942718,0.675514,0.338144,0.302261,0.02171656,unstable
2.446174,7.758264,6.436782,9.664811,4.372395,-1.010006,-1.755328,-1.607061,0.892963,0.19834,0.709246,0.757113,0.03503465,unstable
9.12851,5.801791,5.20127,7.566304,4.142577,-1.844494,-1.315443,-0.982639,0.165369,0.367784,0.118848,0.139102,-0.03624051,stable
6.12911,8.933117,4.558033,1.285663,3.121546,-0.562524,-1.720143,-0.838879,0.352656,0.181359,0.830601,0.873152,-0.01188511,stable
2.626649,7.611874,7.407902,5.904583,3.222143,-0.965139,-0.599151,-1.657854,0.719305,0.942643,0.967069,0.59426,0.08324354,unstable
4.913562,6.257177,1.217696,2.274787,3.119879,-1.339916,-1.013148,-0.766815,0.372587,0.699071,0.222439,0.732106,0.0001460453,unstable
9.292265,3.14047,1.653549,8.30988,3.010492,-0.502627,-0.744693,-1.763172,0.697643,0.947685,0.965892,0.41866,-0.002193602,stable
6.710166,3.765204,6.929314,8.818562,2.397419,-0.61459,-1.208826,-0.574004,0.17789,0.397977,0.402046,0.37663,0.005953571,unstable
9.87447,1.793688,9.353596,9.930206,3.60267,-1.304713,-1.064551,-1.233406,0.523152,0.702221,0.77447,0.196521,0.02427545,unstable
6.940777,3.87354,9.614859,1.881409,4.705893,-1.806923,-1.291776,-1.607195,0.937589,0.363111,0.892738,0.755881,0.04516317,unstable
5.440234,8.972432,7.428708,1.694997,2.847723,-0.53372,-1.308263,-1.00574,0.364653,0.224244,0.439619,0.280117,-0.01120407,stable
9.603218,4.590137,1.816801,6.825451,3.802165,-1.803118,-0.802904,-1.196143,0.977777,0.192663,0.516998,0.0682,0.005202757,unstable
1.471691,6.933557,5.288786,4.233422,3.453026,-0.932878,-1.412359,-1.107789,0.580363,0.405027,0.744363,0.2824,0.008680474,unstable
1.739434,7.558995,7.705362,5.335582,3.091908,-0.856882,-1.03164,-1.203386,0.756953,0.295466,0.590686,0.760033,0.02797375,unstable
7.762585,2.334484,9.65612,2.779687,3.488775,-1.130841,-0.814775,-1.543159,0.407144,0.345091,0.144541,0.776179,-0.02992578,stable
9.049812,8.6178,1.894409,2.871196,3.825591,-1.311427,-0.779112,-1.735053,0.30111,0.527253,0.107557,0.113396,-0.01047469,stable
4.037607,7.292815,1.082318,2.850884,4.199602,-1.913056,-1.080385,-1.206162,0.27773,0.627849,0.146596,0.916103,-0.003769292,stable
2.783836,4.040164,3.796453,0.884025,2.966738,-0.635276,-1.494669,-0.836794,0.408552,0.30475,0.252066,0.869514,-0.04972136,stable
7.21445,2.265906,3.889059,9.012663,3.675266,-0.722557,-1.249246,-1.703463,0.837425,0.599088,0.975245,0.772472,0.0610516,unstable
3.208294,6.307944,4.842714,3.439213,4.257293,-1.541095,-1.6371,-1.079098,0.060159,0.22698,0.774197,0.084681,-0.02117196,stable
7.733558,4.360952,8.099587,1.14603,3.208676,-0.639661,-0.919576,-1.649439,0.379883,0.93329,0.670868,0.217353,0.03592958,unstable
2.53645,5.338844,1.962097,1.68798,2.155651,-0.702958,-0.73346,-0.719233,0.38613,0.553502,0.775623,0.279294,-0.03148626,stable
3.458915,9.336844,2.947037,3.913745,3.711518,-1.35475,-1.681872,-0.674896,0.342075,0.774411,0.153351,0.810013,0.01581972,unstable
0.805318,0.874132,3.820299,8.583666,2.951207,-0.617546,-1.064915,-1.268745,0.075427,0.810138,0.280564,0.88476,-0.02916119,stable
8.669163,6.316592,8.188455,4.494635,2.838634,-1.096908,-0.72733,-1.014396,0.341834,0.144963,0.740687,0.919778,0.04960014,unstable
9.940006,2.380259,7.93445,4.155046,4.367803,-1.539082,-1.620699,-1.208023,0.152368,0.825492,0.393899,0.932306,0.008771133,unstable
7.880402,8.283076,4.298618,4.838927,4.500557,-1.815017,-1.095624,-1.589917,0.804422,0.368418,0.744833,0.508037,0.06091222,unstable
6.158996,0.721618,2.002903,2.835577,3.859523,-1.798056,-0.847227,-1.21424,0.572156,0.068403,0.332282,0.910305,-0.02010708,stable
2.525754,4.429271,4.078605,9.028734,4.365279,-0.663099,-1.993618,-1.708562,0.87614,0.634251,0.152911,0.450363,-0.003649523,stable
1.026659,8.663523,4.173784,7.728698,3.623742,-1.505804,-1.532416,-0.585522,0.273579,0.695457,0.946944,0.937134,0.05947444,unstable
8.182851,9.649415,3.653107,4.749862,3.782848,-0.93145,-1.86705,-0.984348,0.97894,0.636946,0.367394,0.657924,0.06477176,unstable
5.838706,7.626231,1.788572,6.656871,5.628793,-1.843177,-1.82131,-1.964306,0.847781,0.78433,0.965229,0.463782,0.05696649,unstable
5.869841,8.46385,5.899473,8.10044,4.187001,-0.73942,-1.65391,-1.79367,0.531482,0.455715,0.283718,0.346642,0.03422324,unstable
6.446839,6.339734,0.622574,7.183997,4.180173,-1.243428,-1.805593,-1.131152,0.987534,0.698573,0.589845,0.742823,0.06154314,unstable
6.248872,5.533278,5.937712,7.355293,2.887273,-0.866224,-1.033323,-0.987725,0.313241,0.91495,0.6816,0.369313,0.06786192,unstable
4.436624,1.615251,2.152845,8.1945,3.178888,-0.855811,-0.893082,-1.429994,0.578534,0.816591,0.536932,0.590989,-0.01676334,stable
1.286426,1.508965,5.395515,6.442322,3.405431,-0.953003,-1.631066,-0.821362,0.856293,0.791179,0.807171,0.142673,-0.01606983,stable
9.918248,1.196126,6.635557,7.062634,4.843037,-1.209245,-1.760774,-1.873017,0.428996,0.390297,0.236028,0.11926,-0.03109925,stable
8.022941,7.832833,7.755353,2.884483,4.59216,-1.850448,-1.473531,-1.268181,0.869698,0.193366,0.071124,0.127274,0.01276167,unstable
3.725058,2.295205,2.850096,7.124066,3.648455,-0.708041,-1.898562,-1.041851,0.210687,0.926191,0.561445,0.978235,0.02790403,unstable
1.486021,1.280207,8.343895,5.242958,3.829053,-1.22039,-1.202796,-1.405868,0.504715,0.508659,0.845241,0.744563,0.008798383,unstable
9.069297,7.230902,6.925603,9.797236,3.650998,-1.719598,-0.736279,-1.195122,0.590793,0.540146,0.22311,0.441133,0.0482291,unstable
1.683233,6.965575,9.504654,8.533373,4.717208,-1.826925,-1.738214,-1.152069,0.836345,0.647428,0.368507,0.240065,0.002259347,unstable
5.150208,6.970377,9.904062,1.084828,4.274914,-1.562089,-1.07972,-1.633106,0.690585,0.682393,0.808118,0.481229,0.04168943,unstable
1.406683,2.534794,4.815514,3.069189,4.645456,-1.559979,-1.58403,-1.501448,0.890931,0.307201,0.492175,0.200241,-0.02144741,stable
1.730433,7.897091,7.07253,7.271349,3.840761,-0.754326,-1.743032,-1.343403,0.182638,0.483947,0.096116,0.534697,0.005101764,unstable
8.110569,3.186022,6.376661,0.95603,3.175613,-0.957462,-1.16975,-1.0484,0.976781,0.057472,0.546325,0.189127,0.02865695,unstable
6.767582,6.28249,7.840758,9.526832,3.738486,-1.828282,-0.681227,-1.228977,0.129744,0.773388,0.201651,0.397718,0.0277689,unstable
9.031282,5.501054,4.796721,1.108355,5.043381,-1.841886,-1.482445,-1.71905,0.880337,0.33744,0.586956,0.822864,0.01170366,unstable
9.574433,6.22965,4.478993,7.952409,4.037337,-1.389472,-1.695927,-0.951938,0.50684,0.461307,0.758853,0.545169,0.05500012,unstable
8.559192,8.38652,4.130772,4.221387,2.41637,-1.143507,-0.711985,-0.560879,0.927806,0.805275,0.837994,0.594117,0.0804423,unstable
5.341059,5.815974,8.159441,4.412805,2.830777,-1.193874,-0.93448,-0.702423,0.754247,0.195994,0.470843,0.892057,0.05859405,unstable
5.605066,1.482689,9.107235,0.530151,3.082426,-1.8862,-0.668671,-0.527555,0.990295,0.256948,0.19255,0.713985,-0.01215898,stable
2.847365,1.895277,5.864422,7.687672,3.291365,-1.567001,-0.740956,-0.983408,0.870217,0.284228,0.594944,0.677956,0.02986411,unstable
8.275049,3.891749,5.187533,0.680365,3.402197,-1.239307,-0.568406,-1.594484,0.852307,0.223402,0.536424,0.438009,0.00980541,unstable
5.359094,1.648871,3.730222,4.069136,2.999865,-0.771797,-0.775592,-1.452476,0.759614,0.950679,0.70741,0.582519,0.05800141,unstable
5.518293,0.70008,7.058809,3.001697,3.964099,-0.624111,-1.575014,-1.764973,0.789165,0.449471,0.35216,0.851388,0.01492949,unstable
6.800873,4.220382,1.265523,6.847832,3.187288,-1.564046,-1.071987,-0.551256,0.215963,0.927471,0.29413,0.718342,0.03162331,unstable
4.052419,4.664641,4.172896,5.781637,3.525232,-1.23775,-0.612905,-1.674578,0.248547,0.235883,0.872427,0.873467,0.05653791,unstable
4.662605,3.242924,1.407436,5.256385,3.799091,-1.002582,-1.532123,-1.264386,0.593701,0.546835,0.44233,0.778088,0.03576323,unstable
3.565159,2.726159,7.817135,9.023422,3.465344,-1.81164,-0.849592,-0.804113,0.443786,0.317588,0.809251,0.346508,0.02424372,unstable
8.895118,4.900412,6.208865,4.451261,4.980868,-1.518922,-1.728052,-1.733894,0.777805,0.935541,0.426765,0.894545,0.08309243,unstable
7.304385,1.707491,8.575901,3.250496,4.406606,-0.772225,-1.886546,-1.747835,0.170259,0.225854,0.777776,0.645127,0.005233328,unstable
2.972286,2.579233,0.926517,8.833689,3.353253,-1.604793,-1.198811,-0.54965,0.996005,0.959735,0.211077,0.983521,0.003731888,unstable
1.594134,4.589679,7.661893,6.650646,5.191702,-1.297911,-1.923734,-1.970057,0.904759,0.269999,0.64068,0.670336,0.02145736,unstable
8.87069,4.871869,6.85769,9.982356,4.646675,-0.99363,-1.806971,-1.846074,0.865319,0.451203,0.637439,0.591447,0.07100738,unstable
0.597974,4.377482,1.937376,4.338146,3.787046,-1.739437,-0.813359,-1.234249,0.883718,0.608003,0.86399,0.498209,-0.01214528,stable
4.667023,2.874959,4.083746,2.961249,3.097197,-1.073125,-1.314142,-0.70993,0.468884,0.635524,0.157399,0.383111,-0.01343312,stable
5.086534,1.703877,0.688541,5.696842,4.331366,-1.801951,-1.626553,-0.902862,0.193748,0.553129,0.598058,0.657126,-0.05103856,stable
1.475284,3.48439,9.574807,9.689272,5.019676,-1.413746,-1.968546,-1.637384,0.295148,0.930346,0.91409,0.744888,0.04348258,unstable
6.887455,8.105148,4.768474,5.506018,2.894199,-0.526178,-0.668098,-1.699923,0.441278,0.254716,0.552988,0.566667,0.03862742,unstable
7.010767,6.027727,8.458187,2.784875,4.011636,-1.798209,-0.975246,-1.238181,0.554855,0.071612,0.817039,0.507659,0.03343607,unstable
3.362438,9.066101,1.05271,1.653615,3.812357,-1.628063,-1.591803,-0.592491,0.454298,0.864018,0.501317,0.930728,-0.02589582,stable
5.793317,4.558127,7.78011,2.469607,3.519853,-0.569646,-1.998596,-0.951611,0.91335,0.956461,0.949301,0.068781,0.08374179,unstable
2.144068,9.484059,6.241456,3.399904,4.440102,-1.758962,-1.4019,-1.27924,0.384949,0.116137,0.28633,0.306983,-0.04281087,stable
8.204202,5.20349,1.005807,5.688947,3.485525,-0.898151,-1.496506,-1.090869,0.829197,0.377384,0.508585,0.215843,0.006918285,unstable
2.179524,4.512833,0.636051,2.707628,3.80552,-1.132343,-1.662331,-1.010845,0.768772,0.06951,0.239078,0.889208,-0.02658712,stable
6.826263,1.974231,4.019134,8.475918,2.619666,-1.184459,-0.522942,-0.912265,0.840014,0.374547,0.218386,0.686972,0.03756402,unstable
2.171658,8.195456,3.232845,2.187868,4.102914,-1.096262,-1.828773,-1.177879,0.535307,0.367634,0.188299,0.305683,-0.03440867,stable
8.736222,4.722364,7.235792,6.46168,3.798326,-1.286845,-1.974404,-0.537078,0.204324,0.741025,0.089303,0.594621,0.02484819,unstable
6.031303,1.76408,3.854869,5.848367,2.403569,-0.538393,-0.788206,-1.07697,0.663914,0.622436,0.445324,0.236731,0.00590398,unstable
2.713304,0.880151,7.508166,6.578261,3.537138,-1.10714,-1.42991,-1.000087,0.277146,0.110815,0.742548,0.155698,-0.01352909,stable
2.138196,2.052765,2.771714,9.919536,2.707518,-1.078474,-1.100706,-0.528338,0.545412,0.712945,0.95885,0.122983,-0.02324258,stable
7.545259,6.563836,2.175816,8.674814,3.161283,-1.418362,-0.899581,-0.84334,0.775114,0.206642,0.934107,0.64619,0.0366545,unstable
5.063318,6.619367,5.665355,5.586648,2.651648,-0.775171,-0.969679,-0.906798,0.8464,0.536048,0.200277,0.36024,0.04843819,unstable
8.248449,7.949246,7.882887,1.486206,3.582939,-1.746806,-0.577627,-1.258507,0.996646,0.726733,0.284038,0.751665,0.04731908,unstable
4.681492,4.66366,5.154604,2.236727,2.770057,-1.587267,-0.57662,-0.606171,0.055781,0.594476,0.300611,0.599168,-0.01975532,stable
6.284276,3.543115,1.827496,2.546907,3.577215,-1.385896,-0.756955,-1.434364,0.408419,0.14715,0.539641,0.14994,-0.044577,stable
4.553812,9.470573,4.861355,3.746438,4.601392,-0.761672,-1.930967,-1.908753,0.567164,0.6801,0.962152,0.422702,0.05689394,unstable
8.446344,2.152271,4.102658,5.816284,4.626294,-1.568376,-1.944607,-1.113311,0.402928,0.911433,0.782574,0.172405,0.001731551,unstable
5.367984,9.852708,2.052508,6.689974,4.612714,-1.660242,-1.426747,-1.525724,0.218143,0.458933,0.463106,0.931183,0.02851871,unstable
3.550861,1.074931,9.263685,8.570277,4.212733,-1.283351,-1.169248,-1.760134,0.928601,0.377667,0.671699,0.982238,0.04431992,unstable
8.413138,6.940727,2.289017,4.436007,4.165227,-1.447374,-1.04575,-1.672102,0.88385,0.505789,0.457245,0.434557,0.04123584,unstable
7.629963,5.929145,4.534575,4.825761,2.129887,-0.925989,-0.572475,-0.631423,0.368018,0.721926,0.277488,0.573081,0.04474266,unstable
1.525243,9.632561,8.793519,4.785606,4.127534,-1.190451,-1.511933,-1.425149,0.437964,0.463078,0.680855,0.387212,0.01851808,unstable
1.230242,0.788696,6.712522,2.528337,3.51537,-0.654911,-1.671954,-1.188506,0.306225,0.754017,0.854586,0.755102,-0.005562829,stable
4.086646,1.041258,4.506314,4.900155,3.753922,-1.234221,-0.595351,-1.92435,0.673295,0.706485,0.35804,0.938288,0.04016047,unstable
5.860248,3.347001,3.845332,7.637843,3.386492,-1.676642,-0.731158,-0.978691,0.831559,0.21899,0.877532,0.222339,0.04339126,unstable
1.296859,2.15863,1.216208,5.025067,3.943833,-1.973557,-1.362444,-0.607833,0.142536,0.814778,0.356946,0.200612,-0.02122044,stable
8.073233,7.297548,5.943877,1.180867,2.90267,-1.077497,-1.153649,-0.671523,0.237935,0.143643,0.120309,0.6555,-0.03809454,stable
3.784993,5.114082,8.525187,0.930768,4.676706,-1.989312,-0.739328,-1.948066,0.85744,0.93684,0.496843,0.296535,0.04040618,unstable
6.232064,7.428848,2.509125,3.462297,4.540531,-1.792026,-0.826311,-1.922194,0.676691,0.240395,0.614767,0.134573,-0.001453341,stable
5.092587,0.903727,2.225537,7.461737,4.652794,-1.500325,-1.60529,-1.547179,0.807599,0.436134,0.80985,0.635787,0.01565696,unstable
7.092355,3.141817,1.548891,1.491717,4.597578,-1.840038,-1.478893,-1.278647,0.516372,0.839109,0.530312,0.739535,-0.03187154,stable
6.786577,2.365997,7.785378,5.460567,2.85497,-1.068023,-1.068014,-0.718933,0.339828,0.218556,0.950419,0.686399,0.05404699,unstable
1.958632,4.380219,7.250443,3.288613,5.827285,-1.982231,-1.865989,-1.979064,0.427252,0.549014,0.842004,0.578042,0.03315511,unstable
3.559723,4.149163,1.892344,1.031123,2.612528,-1.198307,-0.868459,-0.545762,0.987133,0.514078,0.715413,0.568722,0.02713652,unstable
1.433314,5.693777,9.497086,9.220256,2.737979,-0.565054,-0.90184,-1.271085,0.144943,0.376005,0.057028,0.055341,-0.04539019,stable
6.509213,5.565853,4.030386,8.99207,3.287889,-0.716188,-1.192469,-1.379232,0.699352,0.468202,0.428138,0.833838,0.06367297,unstable
9.000132,6.657922,1.377951,7.186828,4.60098,-1.346897,-1.663579,-1.590503,0.874672,0.908445,0.569063,0.483618,0.05698122,unstable
2.338504,7.138619,1.042966,6.942025,4.494457,-1.481829,-1.248964,-1.763664,0.288028,0.128496,0.188206,0.273525,-0.03466618,stable
2.380209,9.559402,4.032688,7.301744,4.042655,-1.391884,-1.321231,-1.32954,0.455798,0.254338,0.381255,0.079378,-0.03310681,stable
1.330381,5.186868,4.012399,0.75844,4.340465,-1.133407,-1.957003,-1.250054,0.967671,0.406644,0.670137,0.066674,-0.01731987,stable
8.423846,9.879951,0.883542,4.484222,3.199318,-1.318114,-1.130723,-0.75048,0.803411,0.276484,0.489234,0.542416,0.01080572,unstable
4.904836,5.247915,9.421844,3.296304,4.149213,-0.883877,-1.570619,-1.694717,0.946243,0.065365,0.918973,0.380751,0.04322073,unstable
7.471554,4.434122,7.615041,3.622144,3.528154,-1.742929,-1.148677,-0.636547,0.245657,0.77689,0.085202,0.315452,-0.007050831,stable
2.810476,8.424565,3.717761,4.464993,4.431617,-1.819182,-1.773141,-0.839294,0.628168,0.183515,0.94778,0.115411,-0.005635848,stable
3.359075,4.797109,1.924025,8.371521,4.372338,-1.916821,-1.827688,-0.627829,0.262291,0.467428,0.317818,0.883282,0.01720737,unstable
9.76508,2.453888,6.453321,9.590773,4.641474,-1.60242,-1.609353,-1.429701,0.791028,0.612785,0.360219,0.190597,0.01977673,unstable
7.194865,9.428059,9.399104,7.190613,4.666253,-1.831952,-1.513085,-1.321217,0.12607,0.556959,0.744574,0.738385,0.06374015,unstable
2.866352,2.092916,6.866498,3.061063,3.39878,-1.774707,-1.027471,-0.596602,0.542,0.278568,0.717035,0.420692,-0.0008772491,stable
6.858625,0.755204,2.148929,7.523225,3.568575,-0.873062,-1.972866,-0.722648,0.783355,0.145656,0.922784,0.875945,0.03758264,unstable
5.097549,8.216671,5.997422,2.377506,4.457397,-1.688713,-0.772645,-1.996039,0.622483,0.951594,0.520247,0.65764,0.05897107,unstable
2.179999,3.697605,7.894778,8.811403,5.299256,-1.991604,-1.31007,-1.997581,0.495928,0.376762,0.126131,0.134261,-0.03559126,stable
0.506419,8.301858,8.779328,1.439191,3.29623,-1.426317,-1.068233,-0.80168,0.608141,0.275079,0.878814,0.897555,-0.0220664,stable
6.504515,6.570799,2.59825,2.101733,3.002799,-0.622407,-1.34067,-1.039721,0.361407,0.439086,0.98092,0.484022,0.003473973,unstable
7.277139,1.346803,1.983058,8.273112,2.976741,-0.556728,-1.428311,-0.991702,0.380641,0.895897,0.857701,0.851627,-0.01110907,stable
2.794889,0.685362,7.624832,6.498523,4.391316,-1.449172,-1.054867,-1.887277,0.514932,0.855366,0.543536,0.402941,-0.029712,stable
7.813644,9.358526,9.323467,4.032377,3.966155,-1.32491,-1.409017,-1.232228,0.833221,0.395792,0.984042,0.795406,0.07856931,unstable
4.12761,9.009955,1.10153,0.566663,4.227843,-0.96783,-1.507555,-1.752458,0.143835,0.196859,0.717299,0.509883,-0.04499114,stable
1.991873,2.527348,1.451847,5.500166,3.809974,-1.879429,-1.139306,-0.791239,0.912736,0.992433,0.079119,0.543893,0.005722931,unstable
3.062805,5.559533,6.32534,5.734264,3.929387,-1.607879,-1.14185,-1.179658,0.315204,0.20945,0.086618,0.511414,-0.02827832,stable
7.889446,7.265595,7.204657,6.867734,3.510815,-1.326194,-1.613057,-0.571564,0.051008,0.938756,0.483224,0.062218,0.03432113,unstable
4.016988,5.447159,6.224978,2.687678,3.376328,-1.129597,-1.475819,-0.770913,0.147364,0.632886,0.289829,0.304699,-0.009008191,stable
4.361545,5.312626,6.515988,1.398399,3.930101,-0.805646,-1.204496,-1.91996,0.661165,0.891339,0.297712,0.933903,0.03918973,unstable
4.045244,8.882237,8.819264,6.747875,3.449501,-0.871165,-1.729572,-0.848764,0.352763,0.403618,0.487853,0.439603,0.03246705,unstable
5.558924,1.089548,4.559442,6.912295,3.612513,-1.076413,-1.129824,-1.406276,0.981305,0.070612,0.958152,0.380616,0.06376665,unstable
2.390248,1.122284,1.561798,3.261857,3.356952,-0.705631,-1.162033,-1.489288,0.962478,0.991262,0.435657,0.703966,0.02719092,unstable
6.68655,1.961722,8.827764,3.862677,4.291231,-1.740835,-1.67232,-0.878076,0.78687,0.558951,0.391816,0.234264,0.0138677,unstable
8.996756,1.546737,7.547565,1.935844,3.2781,-1.864101,-0.656421,-0.757578,0.577957,0.386432,0.754495,0.965713,0.004688949,unstable
0.530585,6.888729,2.353416,5.432679,4.05564,-1.757481,-0.702648,-1.595511,0.533988,0.928932,0.754593,0.150308,-0.002942441,stable
8.910435,2.898426,2.244537,6.775297,2.494271,-0.968851,-0.623347,-0.902073,0.428116,0.610237,0.434927,0.053173,-0.03066168,stable
5.475538,3.027895,2.400617,2.767862,2.906078,-1.278378,-1.050875,-0.576824,0.992486,0.895221,0.676514,0.62711,0.07422079,unstable
0.66016,7.471552,4.869758,5.147144,2.957051,-0.69623,-1.64586,-0.614961,0.458235,0.624485,0.835261,0.996542,0.05904007,unstable
2.250533,2.91466,8.244028,5.700492,3.215855,-1.006451,-1.492085,-0.717319,0.058003,0.151129,0.758548,0.489843,0.01347241,unstable
9.25672,4.653529,9.808292,5.15509,4.592986,-1.794344,-0.979897,-1.818745,0.069219,0.649898,0.38792,0.16341,-0.007173194,stable
0.627065,1.372662,8.147165,3.192342,3.583869,-1.164469,-0.865775,-1.553625,0.483973,0.38582,0.185458,0.714074,-0.06498759,stable
3.667944,1.368765,1.195968,2.35897,2.644454,-1.268946,-0.795371,-0.580136,0.761738,0.922391,0.576414,0.44146,-0.01020645,stable
6.984445,2.561582,3.918151,0.98929,3.955643,-1.747147,-1.677618,-0.530878,0.204238,0.575367,0.517937,0.921039,-0.04168176,stable
8.491507,3.840767,2.680506,3.976394,3.747936,-1.686863,-0.762884,-1.298189,0.519298,0.27196,0.911563,0.926291,0.03158172,unstable
4.871208,8.784541,2.078936,0.793704,2.96772,-0.789106,-1.354143,-0.824471,0.932971,0.679148,0.470312,0.709098,-0.004197099,stable
6.92295,9.229949,9.556775,2.112459,3.027124,-0.64343,-1.741187,-0.642508,0.887631,0.216,0.447257,0.545684,0.02991392,unstable
1.501333,9.063359,6.736564,2.913821,2.936231,-0.801943,-1.142663,-0.991625,0.851095,0.895718,0.251482,0.5945,-0.004811508,stable
5.844663,8.118562,3.062161,2.845394,2.549373,-1.00374,-0.720233,-0.8254,0.053184,0.251214,0.635798,0.405034,-0.05181022,stable
